id,name,info
2886,شهلا حائری,شهلا حائری استاد رشته انسان شناسی فرهنگی در دانشگاه بوستون آمریکا است. او همچنین مدیر برنامه مطالعات زنان در این دانشگاه است. حائری مطالعات گسترده‌ای دربارهٔ دین، حقوق و پویایی‌های هویت جنسی در جهان انجام داده است. وی پژوهشهای انسان‌شناختی خود را در ایران، هند و پاکستان به انجام رسانده و در سال ۱۹۸۵ – ۱۹۸۶ در مرکز مطالعات خاورمیانه دانشگاه هاروارد، در سال ۱۹۸۶-۱۹۸۷ در مرکز پمبروک برای تدریس و تحقیق دربارهٔ زنان، در سال ۱۹۸۷-۱۹۸۸ در شورای پژوهش علوم اجتماعی و در سال ۱۹۹۶ در کالج سنت آنتونی در دانشگاه آکسفورد به پژوهش پرداخته است. او کتاب‌های زیادی از اشمیت ترجمه کرده‌است. حائری در سمینارهای مختلفی در داخل و خارج از کشور سخنرانی کرده‌است.
26892,مهدی ضرغامیان,مهدی ضرغامیان، نویسنده و مترجم کتاب‌های رده سنی نوجوانان است. آثار او که به فارسی ترجمه شده اند، عبارتند از: دایره‌المعارف اختراعات، حکایت‌های فلسفی، دایره‌المعارف پاسخ به کیست‌های من و فرهنگ اعلام کودک.
17392,مریم حاجی حسینی,
9189,رحمت اله جباری,
25824,محمدعلی رحیمی مبارکی,
24734,احسان قبادی,
32178,مریم عظیمی,
224,کامران جمالی,کامران جمالی، شاعر، نویسنده و مترجم است. از او تا به حال مجموعه اشعار «واحه ای سرخ در صحاری زرد»، «مرغ نیما»، «در انجماد پس از زمهریر» و «کلاغی و بیانی و برف» منتشر شده است. از این شاعر و نویسنده، هم چنین در حوزه ی پژوهش کتاب های «فردوسی و هومر، تحقیقی در حوزه ادبیات تطبیقی» و «جادوی شعر در کلام نهفته است» تا به امروز روانه بازار کتاب شده است.جمالی در زمینه ترجمه نیز فعالیت می کند. کتاب های « تا زمانی که…»، «زنان برابر چشم انداز رودخانه، «قرن من» و «ترجمه ی 50 رباعی از خیام به آلمانی» از جمله کارهای او در این زمینه است. کتاب «وزارت نظارت»، مجوز نشر در ایران نگرفته است و نخستین اثر نویسنده است که توسط نشر باران در سوئد منتشر شده است.
3690,کژوان آبهشت,کژوان آبهشت ساعت پنجِ عصرِ ۲۳ تیرماه به دنیا آمد. هوا آن‌قدر گرم بود که خودش فکر می‌کند از همان موقع شیفته‌ی هوای خنکِ شب و خلوتی و سکوتش شد. این کتابخوان و فیلم‌بینِ شب‌زی وقتی همه می‌خوابند و همه‌جا ساکت می‌شود، تازه می‌رود سراغ کتاب‌ها، فیلم‌ها و آلبوم‌های موسیقی‌اش. آن‌قدری که در شب‌ فیلم دیده و کتاب خوانده و موسیقی گوش داده، یعنی آن‌قدری که در شب زندگی کرده، توی روز زندگی نکرده! شب که می‌شود و همه می‌خوابند، کژوان آبهشت تازه سفرهای دور و درازش را به جاهای مختلف دنیا شروع می‌کند. اصلاً از سرِ همین علاقه به سرزدن به گوشه‌کنارهای دنیاست که رفته و انگلیسی و اسپانیایی یاد گرفته و الان هم دارد آلمانی می‌خواند. اگر جلوی او را نگیرند دوست دارد همین‌طور تا آخر عمرش زبان‌های مختلف را یاد بگیرد! او همیشه از خودش می‌پرسد نکند به ساعتِ جای دیگری از دنیا زندگی می‌کند؟ ولی فعلاً که راهی برای مطمئن‌شدن از این بابت ندارد و خنکا و خلوت و سکوت شب را هم خیلی دوست دارد پس همین‌طوری به ترجمه‌کردن و خواندن و دیدن شبانگاهی ادامه می‌دهد تا ببیند شب‌های بعدی چه پیش خواهد آمد ...
63133,امیر خطیبی,امیر خطیبی مترجم ایرانی متولد سال 1321 می باشد.
935,مرجان بخت مینو,مرجان بخت مینو حرفه ی اصلی اش ویراستاری است. فوق دیپلم را از دانشگاه تهران و دوره ی لیسانس را در رشته ی محیط زیست در دانشگاه علوم پزشکی اصفهان به پایان رسانده است. بعدها وارد حوزه ی ادبی شده ،فوق لیسانس ادبیات از دانشگاه پیام نور تهران را اخذ کرده و از زمانی که خواهر وی، فریده بخت مینو، در حوزه ی نشر به فعالیت پرداخته، با او همکاری داشته است. تاکنون، 18 عنوان کتاب بزرگسال چاپ کرده است و دارای 50 عنوان کتاب کودک است.
8600,داریوش مودبیان,داریوش مؤدبیان (زاده ۱۳۲۹ در تهران) بازیگر سینما و تئاتر، کارگردان، فیلمنامه‌نویس و مترجم ایرانی است. وی در سال‌های اخیر بیشتر در زمینه تدریس تئاتر و ترجمه نمایشنامه فعالیت داشته‌است. مؤدبیان فعالیت هنری را با تئاتر تلویزیونی ضحاک ماردوش در سال ۱۳۴۳ آغاز کرد. او از سال ۱۳۴۸ شروع به همکاری با مطبوعات کرد و پس از آن نمایشنامه‌های زیادی از نویسندگان سرشناس دنیا را ترجمه کرد.او در سال ۱۳۵۳ در رشته بازیگری و کارگردانی تئاتر از دانشکده هنرهای دراماتیک تهران فارغ‌التحصیل شد. او در سال ۱۳۵۹ مدرک فوق‌لیسانس تخصصی مطالعات هنرهای نمایشی را از دانشگاه سوربن پاریس و در سال ۱۳۶۰ فوق‌لیسانس تخصصی زبان‌شناسی را از مؤسسه مطالعات علوم انسانی پاریس دریافت کرد. نخستین فعالیت سینمایی او در سال ۱۳۵۷ به‌عنوان یکی از فیلم‌نامه‌نویسان فیلم غبارنشین‌ها بود.مؤدبیان پس از بازگشت از فرانسه، در سال ۱۳۶۱ همکاری دوباره‌اش با تلویزیون را آغاز کرد و از سال ۱۳۶۳، به تدریس در دانشگاه هنر، دانشگاه آزاد و دانشگاه صدا و سیما پرداخت.داریوش مودبیان، تاکنون نمایشنامه‌های بسیاری را از زبان فرانسوی به فارسی ترجمه کرده‌است. از جمله این آثار مجموعه نمایشنامه‌هایی است که تاکنون در ۱۳ جلد تحت عنوان طنزآوران جهان در نشر جاوید و قاب از او به چاپ رسیده‌است.
3697,سپیده حبیبی,
5279,عبدالحسین فرزاد,دکتر عبدالحسین فرزاد مترجم، پژوهشگر، منتقد و استاد دانشگاه ایرانی است. تخصص اصلی وی نقد است اما آشنایی‌اش به زبان و ادبیات عرب باعث گسترش حوزه فعالیت وی به ترجمه، ادبیات و بخصوص شعر عرب گردیده است. عبدالحسین فرزاد در سال ۱۳۲۹ در خانواده‌ای سیستانی‌تبار در زاهدان به دنیا آمد. تحصیلات ابتدایی و متوسطه را در شهرهای زاهدان، ایرانشهر و خاش گذراند در نهایت لیسانس ادبیات فارسی را از دانشگاه تربیت معلم و فوق لیسانس را از دانشگاه شهید بهشتی و دکترایش را در رشته ادبیات فارسی از دانشگاه تهران دریافت کرد. وِی شاگرد استادان به نامی چون دکتر عبدالحسین زرین کوب، دکتر محمدرضا شفیعی کدکنی، دکتر محمدجعفر محجوب، دکتر جعفر شعار، دکتر محسن ابوالقاسمی و دکتر محمدجواد مشکور بوده‌است. وی هم‌اکنون عضو هیأت علمی (دانشیار) پژوهشگاه علوم انسانی و مطالعات فرهنگی و دانشیار نیمه وقت دانشگاه آزاد اسلامی واحد تهران جنوب است. دکتر منیره احمدسلطانی، همسر وی است.
21516,عماد افروغ,عماد افروغ (زاده ۱۳۳۵ در شیراز) نویسنده، جامعه‌شناس و سیاست‌مدار ایرانی است. او نمایندهٔ مردم تهران در مجلس شورای اسلامی در دورهٔ هفتم و رئیس کمیسیون فرهنگی مجلس بود. افروغ در سال ۱۳۶۵ از دانشگاه شیراز کارشناسی جامعه‌شناسی و در سال ۱۳۶۹از همین دانشگاه کارشناسی ارشد را گرفت. وی دکترای جامعه‌شناسی خود را از دانشگاه تربیت مدرس در سال ۱۳۷۶ دریافت کرد و در سال ۱۳۷۳ به عنوان دانشجوی نمونه کشور در مقطع دکتری شناخته شد. از سال ۱۳۷۶ به مدت ۶ سال عضو هیئت علمی دانشگاه تربیت مدرس بود. از سال ۱۳۸۲ به عنوان هیئت علمی پژوهشگاه علوم انسانی و مطالعات فرهنگی فعالیتش را آغاز کرد و هم‌اکنون مدیر گروه علم و دین این پژوهشگاه است. همچنین در حال حاضر عضو پژوهشگاه علوم انسانی، استاد جامعه‌شناسی دانشگاه تربیت مدرس و رئیس گروه جامعه‌شناسی دانشگاه باقرالعلوم است.از سوابق دیگر شغلی وی می‌توان به مدیر گروه اجتماعی مرکز تحقیقات استراتژیک ریاست جمهوری ۷۳–۷۲ مدیر کتابخانه مرکزی دانشگاه تربیت مدرس ۷۷–۷۶، مسئول گروه سیاست داخلی کمیسیون داخلی، دفاعی و امنیتی دبیرخانه مجمع تشخیص مصلحت نظام ۷۷–۷۹، مدیر گروه فرهنگ، هنر و تاریخ شبکه یک صدا و سیما ۸۲–۸۰، تدریس در دانشگاه‌های مختلف، دبیر و مسئول کمیته علمی همایشهای روشنفکری در ایران و موازین توسعه و ضد توسعه فرهنگی کلان شهر تهران اشاره کرد. افروغ در حال حاضر در یکی از روستاهای شهرستان سوادکوه در منطقه لفور در ۵۰ کیلومتری قائمشهر زندگی می‌کند.
